strategies,parameters,total_return,sharpe_ratio,max_drawdown,num_trades,win_rate,t_statistic,p_value
RSI + MACD + SMA,"{'RSI': {'oversold': 30, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 30, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 30, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 30, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 30, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 30, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + SMA,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 30, 'overbought': 65}, 'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 30, 'overbought': 65}, 'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 30, 'overbought': 65}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 30, 'overbought': 65}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 30, 'overbought': 70}, 'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 30, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 30, 'overbought': 70}, 'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 30, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 35, 'overbought': 65}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + MACD + BB,"{'RSI': {'oversold': 35, 'overbought': 70}, 'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 30, 'overbought': 65}, 'SMA': {'fast_period': 5, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 30, 'overbought': 65}, 'SMA': {'fast_period': 5, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 30, 'overbought': 65}, 'SMA': {'fast_period': 8, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 30, 'overbought': 70}, 'SMA': {'fast_period': 5, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 30, 'overbought': 65}, 'SMA': {'fast_period': 8, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 30, 'overbought': 70}, 'SMA': {'fast_period': 8, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 30, 'overbought': 70}, 'SMA': {'fast_period': 5, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 30, 'overbought': 70}, 'SMA': {'fast_period': 8, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 35, 'overbought': 65}, 'SMA': {'fast_period': 5, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 35, 'overbought': 65}, 'SMA': {'fast_period': 5, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 35, 'overbought': 65}, 'SMA': {'fast_period': 8, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 35, 'overbought': 65}, 'SMA': {'fast_period': 8, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 35, 'overbought': 70}, 'SMA': {'fast_period': 5, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 35, 'overbought': 70}, 'SMA': {'fast_period': 5, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 35, 'overbought': 70}, 'SMA': {'fast_period': 8, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
RSI + SMA + BB,"{'RSI': {'oversold': 35, 'overbought': 70}, 'SMA': {'fast_period': 8, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 12, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 12, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 15, 'slow_period': 26, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 5, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 25}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
MACD + SMA + BB,"{'MACD': {'fast_period': 15, 'slow_period': 30, 'signal_period': 9}, 'SMA': {'fast_period': 8, 'slow_period': 20}, 'BB': {'period': 20, 'std_dev': 2.0}}",0.0,0.0,0.0,0,0.0,-0.4222896001262898,0.6728140835287216
